209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.89263916015625,103.19393920898438,19.8252010345459,56.36998748779297,58.541629791259766,20.773887634277344,25.217872619628906,15.203368186950684,21.31814193725586,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9090805053711,103.22333526611328,19.80723762512207,56.3071174621582,58.4884147644043,20.578386306762695,25.31149673461914,15.095987319946289,21.41887855529785,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.683040618896484,-75.35395812988281,20.855464935302734
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.89263916015625,103.19393920898438,19.8252010345459,56.3071174621582,58.4884147644043,20.578386306762695,25.263879776000977,15.2531099319458,21.3088321685791,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.91564178466797,103.21621704101562,19.82801055908203,56.3071174621582,58.4884147644043,20.578386306762695,25.259567260742188,15.190245628356934,21.278757095336914,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.72024154663086,-75.23677062988281,21.027551651000977
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.96395111083984,103.1861572265625,19.947824478149414,56.3071174621582,58.4884147644043,20.578386306762695,25.276655197143555,15.182476043701172,21.440797805786133,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.36998748779297,58.541629791259766,20.773887634277344,25.259567260742188,15.190245628356934,21.278757095336914,-6.205498695373535,-29.54328155517578,20.79655647277832,-32.83301544189453,-75.36662292480469,21.24184226989746
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.3071174621582,58.4884147644043,20.578386306762695,25.28680992126465,15.219658851623535,21.416948318481445,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.89263916015625,103.19393920898438,19.8252010345459,56.3071174621582,58.4884147644043,20.578386306762695,25.29836654663086,15.163214683532715,21.291790008544922,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.60047149658203,-75.25530242919922,20.556039810180664
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.89263916015625,103.19393920898438,19.8252010345459,56.35170364379883,58.513916015625,20.788400650024414,25.32419204711914,15.14094066619873,21.145429611206055,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.89263916015625,103.19393920898438,19.8252010345459,56.3071174621582,58.4884147644043,20.578386306762695,25.236562728881836,15.165375709533691,21.283416748046875,-6.205498695373535,-29.54328155517578,20.79655647277832,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.327178955078125,58.567501068115234,20.751575469970703,25.349977493286133,15.14268684387207,21.422927856445312,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.89263916015625,103.19393920898438,19.8252010345459,56.40226364135742,58.47349166870117,20.49419403076172,25.2998046875,15.253896713256836,21.25314712524414,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.36998748779297,58.541629791259766,20.773887634277344,25.236562728881836,15.165375709533691,21.283416748046875,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.28883743286133,58.460697174072266,20.5928955078125,25.295347213745117,15.144484519958496,21.40607452392578,-6.182750225067139,-29.568735122680664,20.732500076293945,-32.73012924194336,-75.35002899169922,20.98501205444336
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.32329559326172,58.54168701171875,20.699296951293945,25.240877151489258,15.228238105773926,21.313480377197266,-6.205498695373535,-29.54328155517578,20.79655647277832,-32.73012924194336,-75.35002899169922,20.98501205444336
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9476547241211,103.11296081542969,19.867610931396484,56.35170364379883,58.513916015625,20.788400650024414,25.236562728881836,15.165375709533691,21.283416748046875,-6.184406280517578,-29.523326873779297,20.777950286865234,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.36998748779297,58.541629791259766,20.773887634277344,25.217872619628906,15.203368186950684,21.31814193725586,-6.207491874694824,-29.5876407623291,20.7265682220459,-32.74298858642578,-75.28624725341797,20.923002243041992
209,133,280,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.69,87.9410400390625,103.16075897216797,19.94976043701172,56.36998748779297,58.541629791259766,20.773887634277344,25.217872619628906,15.203368186950684,21.31814193725586,-6.182750225067139,-29.568735122680664,20.732500076293945,-32.74298858642578,-75.28624725341797,20.923002243041992
